@relation Training

@attribute ID numeric
@attribute Class {0,1}
@attribute ScoreTag {P,NONE,N,NEU,P+,N+}
@attribute Agreement {DISAGREEMENT,AGREEMENT}
@attribute Irony {NONIRONIC,IRONIC}
@attribute Confidence numeric
@attribute Subjectivity {OBJECTIVE,SUBJECTIVE}
@attribute Fear numeric
@attribute Excited numeric
@attribute Bored numeric
@attribute Happy numeric
@attribute Angry numeric
@attribute Sad numeric
@attribute nbOfChars numeric
@attribute nbOfSymbols numeric
@attribute wordDensity numeric
@attribute nbUniqueWords numeric
@attribute nbOfLinks numeric
@attribute nbOfUniqLinks numeric
@attribute nbOfLetterWords numeric

@data
2757,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.141921,0.430189,0.023578,0.21447,0.121284,0.068558,2857,307,0.312916,263,0,0,518
1698,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.198608,0.125346,0.03545,0.175095,0.095373,0.370128,131,15,0.335878,23,0,0,20
928,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.244772,0.267385,0.068089,0.125156,0.130588,0.16401,220,7,0.272727,49,0,0,50
1068,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1668,0.178923,0.030156,0.210537,0.175255,0.238329,179,10,0.256983,38,0,0,32
4719,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.080398,0.029478,0.048918,0.024984,0.666902,0.14932,195,17,0.323077,40,0,0,30
3948,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.13959,0.32935,0.129251,0.236463,0.092957,0.072389,297,41,0.373737,60,0,0,48
1954,0,N,AGREEMENT,NONIRONIC,92,OBJECTIVE,0.110784,0.303384,0.036056,0.349627,0.112573,0.087577,1014,33,0.230769,137,0,0,191
1781,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.189303,0.166752,0.02206,0.216726,0.084375,0.320784,64,8,0.359375,18,0,0,11
1441,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.123973,0.437231,0.092435,0.183851,0.09972,0.06279,458,83,0.436681,107,0,0,106
5110,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.191091,0.2303,0,0.21553,0.220991,0.142087,977,65,0.306039,143,0,0,182
4268,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.080529,0.34627,0,0.483277,0.069739,0.020185,2691,123,0.246005,300,1,1,491
1935,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.117444,0.061507,0.016145,0.0639,0.610905,0.130099,476,51,0.352941,98,0,0,113
4558,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.131977,0.389734,0.040567,0.23957,0.15581,0.042342,122,7,0.278689,28,0,0,26
3183,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.124902,0.464131,0.096224,0.221404,0.052607,0.040731,670,91,0.391045,136,1,1,162
4321,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.084023,0.358462,0.020807,0.380857,0.112106,0.043744,1422,46,0.232771,166,0,0,281
967,1,N,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.135932,0.228109,0.050959,0.173959,0.309864,0.101177,154,17,0.318182,31,2,2,31
4790,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.230601,0.146008,0.069128,0.148345,0.210524,0.195395,406,24,0.219212,71,1,1,65
2603,0,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.066328,0.259938,0.007811,0.491967,0.065645,0.108311,504,14,0.259921,84,0,0,115
3038,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.19624,0.15181,0.040008,0.274274,0.077351,0.260317,62,8,0.370968,18,0,0,11
2977,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.142293,0.311903,0.149201,0.173493,0.137499,0.08561,393,10,0.246819,52,0,0,87
3476,0,P,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.218726,0.250442,0.063619,0.215761,0.153823,0.097629,443,10,0.255079,69,0,0,103
2395,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.156566,0.194671,0.049706,0.255896,0.285153,0.058008,998,136,0.362725,133,0,0,177
2035,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.167714,0.151398,0.075432,0.160448,0.279258,0.16575,535,27,0.274766,91,0,0,96
5105,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.117338,0.356569,0.063839,0.223213,0.169697,0.069344,392,44,0.334184,62,0,0,78
1175,1,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.107943,0.467602,0.014727,0.266027,0.105759,0.037941,834,112,0.344125,132,2,1,170
4194,0,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.192825,0.223884,0.078911,0.181871,0.159054,0.163453,1034,68,0.293037,147,0,0,225
2967,0,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.163815,0.371104,0.046827,0.170927,0.155178,0.092149,561,29,0.256684,82,0,0,106
3279,1,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.126414,0.120861,0.10093,0.232066,0.219449,0.20028,172,36,0.488372,50,0,0,37
1804,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.284142,0.248675,0,0.17442,0.118276,0.174486,462,13,0.238095,72,0,0,94
4088,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.174351,0.248751,0.056341,0.138407,0.206363,0.175787,225,12,0.284444,49,0,0,44
1258,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.164858,0.268938,0,0.370046,0.119479,0.076679,220,30,0.318182,45,1,1,29
802,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.24276,0.141856,0.04472,0.234104,0.150512,0.186048,279,14,0.265233,53,0,0,58
219,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.107862,0.304998,0.076231,0.281814,0.159031,0.070064,895,26,0.197765,148,0,0,145
1415,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.15832,0.167032,0.121549,0.125232,0.282679,0.145187,69,3,0.246377,16,0,0,9
1465,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.104977,0.391781,0.016697,0.29313,0.145509,0.047905,196,13,0.285714,40,0,0,42
138,1,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.108738,0.432583,0,0.318621,0.098048,0.042009,2056,64,0.190175,312,1,1,322
1947,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.131831,0.269921,0.110302,0.293063,0.139026,0.055857,481,17,0.259875,89,0,0,103
4157,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.238078,0.272473,0.071166,0.144911,0.154526,0.118846,1420,169,0.35,154,0,0,292
4685,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.202661,0.142773,0.041165,0.271061,0.082494,0.259845,66,7,0.333333,17,0,0,11
1013,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.213001,0.171269,0.106411,0.140544,0.175554,0.19322,57,4,0.263158,13,0,0,11
167,0,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.220044,0.216784,0.0763,0.126126,0.197301,0.163444,294,15,0.265306,57,0,0,60
1825,1,N,AGREEMENT,IRONIC,90,SUBJECTIVE,0.134861,0.101809,0,0.062483,0.40479,0.296058,468,1,0.147436,69,0,0,68
752,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.113168,0.478384,0.031688,0.26151,0.053589,0.061661,456,37,0.289474,83,3,3,82
573,0,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.103653,0.287707,0.056146,0.327446,0.155635,0.069413,650,27,0.238462,74,0,0,120
4512,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.160486,0.201737,0.038721,0.152287,0.295468,0.151301,673,42,0.283804,111,0,0,139
2772,0,P+,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.242745,0.175241,0.05226,0.240757,0.155702,0.133294,566,37,0.353357,82,0,0,100
4816,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.119783,0.1581,0.057664,0.243401,0.233381,0.18767,2056,80,0.23249,266,0,0,385
866,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.159497,0.318047,0.049326,0.214172,0.16889,0.090068,114,10,0.315789,30,0,0,17
3466,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.211513,0.153651,0.085824,0.157975,0.193092,0.197944,457,30,0.319475,79,0,0,92
4151,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.135832,0.212393,0.046174,0.241758,0.238664,0.125179,505,76,0.326733,60,0,0,73
3528,0,NEU,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.234967,0.15886,0.051115,0.080121,0.241052,0.233886,252,15,0.361111,55,0,0,60
1333,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.146277,0.340051,0.015042,0.283623,0.127257,0.08775,1178,22,0.191002,119,0,0,161
3964,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.11388,0.303507,0.02334,0.375135,0.109941,0.074196,54,3,0.203704,10,0,0,8
2501,0,P+,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.12153,0.32617,0.05535,0.288036,0.122593,0.08632,222,6,0.256757,47,0,0,49
626,0,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.284285,0.165579,0.069747,0.134633,0.172927,0.172829,922,98,0.312364,112,0,0,175
3608,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.168116,0.071093,0.057994,0.103444,0.393707,0.205647,129,12,0.333333,33,0,0,20
814,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.130736,0.405889,0.026692,0.317082,0.080165,0.039436,972,170,0.398148,107,0,0,159
2705,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.140078,0.145888,0.120244,0.116744,0.352024,0.125022,976,151,0.359631,110,0,0,183
1716,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.137549,0.175969,0.118015,0.159708,0.230473,0.178287,174,14,0.287356,41,1,1,35
1924,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.191959,0.139148,0.049716,0.281272,0.088973,0.248932,67,7,0.328358,18,0,0,11
3425,1,P+,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.080415,0.271431,0.030486,0.424531,0.151768,0.041369,266,24,0.323308,58,2,1,57
3174,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.150815,0.281746,0.021626,0.257182,0.237167,0.051466,1002,190,0.388224,124,1,1,161
936,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.189344,0.134612,0.151136,0.197771,0.079578,0.247559,81,8,0.320988,21,0,0,14
4877,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.104491,0.114082,0,0.042439,0.646592,0.092397,197,1,0.126904,25,0,0,24
3224,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.155524,0.190945,0.056433,0.223586,0.230577,0.142935,3426,383,0.324285,291,0,0,681
920,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.303118,0.109324,0.034709,0.062589,0.236067,0.254192,1422,57,0.260197,189,0,0,306
1703,0,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.143115,0.216071,0,0.233054,0.237434,0.170326,256,75,0.484375,43,0,0,38
4403,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.194711,0.193048,0.12466,0.13843,0.106182,0.242969,300,17,0.283333,65,0,0,67
3271,0,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.097868,0.46887,0.041911,0.290705,0.052366,0.04828,40,2,0.275,11,0,0,9
4007,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.092438,0.513016,0.02505,0.229329,0.094658,0.04551,2345,63,0.265672,241,0,0,555
298,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.247582,0.314904,0.02394,0.244125,0.101465,0.067984,1598,146,0.325407,225,0,0,294
437,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.204026,0.253402,0.066841,0.211963,0.132832,0.130934,223,8,0.29148,48,0,0,55
3392,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.17884,0.308132,0.034394,0.247311,0.138392,0.092932,65,2,0.2,12,0,0,11
420,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.132372,0.527851,0.013855,0.23449,0.07177,0.019662,3138,178,0.231039,317,2,1,507
4707,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.303373,0.164695,0.086346,0.101327,0.141021,0.203238,135,10,0.318519,35,0,0,28
4011,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.128759,0.401056,0.036701,0.302617,0.08046,0.050407,1682,36,0.180143,261,0,0,267
1668,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.131324,0.329793,0.008207,0.444607,0.04928,0.036789,71,3,0.295775,17,0,0,15
1255,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.06079,0.217951,0.033345,0.123006,0.504816,0.060092,1307,119,0.286917,187,0,0,203
1665,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.127217,0.335169,0.057834,0.252837,0.135243,0.0917,51,4,0.313725,14,0,0,8
4269,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.044867,0.142884,0.016077,0.604685,0.147824,0.043663,376,92,0.470745,61,0,0,67
1195,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.122041,0.102538,0.049117,0.119741,0.472012,0.134551,173,6,0.242775,34,0,0,33
4163,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.151823,0.148494,0,0.190671,0.423107,0.085905,257,39,0.354086,53,0,0,49
3054,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.079155,0.339738,0.050911,0.42309,0.055643,0.051463,3843,356,0.293781,399,3,3,743
2818,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.169808,0.341006,0.11285,0.151078,0.132623,0.092634,121,7,0.256198,25,0,0,15
384,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.078961,0.349133,0.012577,0.44774,0.056203,0.055386,1154,20,0.215771,132,0,0,220
1125,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.134127,0.409459,0.019503,0.310603,0.084309,0.041999,943,32,0.208908,159,0,0,160
5017,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.124086,0.355253,0.04732,0.231454,0.123596,0.118292,52,5,0.365385,15,0,0,10
4546,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.147749,0.213896,0.01977,0.495956,0.048074,0.074557,590,14,0.252542,85,0,0,133
347,0,P,AGREEMENT,IRONIC,90,SUBJECTIVE,0.204231,0.298074,0.042101,0.1923,0.07434,0.188955,722,32,0.279778,114,0,0,154
3854,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205245,0.147761,0.04892,0.285567,0.082575,0.229931,64,7,0.34375,18,0,0,11
1230,1,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.148927,0.297594,0.06929,0.251796,0.120723,0.11167,326,111,0.48773,44,0,0,38
3203,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.218456,0.062655,0.030926,0.124892,0.193121,0.36995,506,32,0.286561,100,1,1,108
3225,0,NEU,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.188678,0.135568,0.152568,0.081214,0.214661,0.227311,6706,171,0.218014,492,0,0,1284
3152,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.151083,0.178048,0.038533,0.204259,0.262954,0.165123,219,65,0.484018,31,0,0,30
1718,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.225983,0.219812,0.055683,0.195814,0.12095,0.181758,905,81,0.327072,145,1,1,215
738,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.14686,0.464348,0.084173,0.1716,0.082984,0.050035,297,33,0.316498,59,0,0,48
395,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.111281,0.253077,0,0.407134,0.095159,0.133349,782,152,0.388747,86,0,0,122
3556,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.111657,0.272611,0.008641,0.516148,0.026073,0.06487,166,11,0.301205,39,0,0,38
3227,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.164186,0.284674,0.059652,0.198365,0.218537,0.074585,782,20,0.23913,106,0,0,165
4614,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.177765,0.148809,0.09435,0.230326,0.175317,0.173434,332,24,0.26506,65,0,0,64
4550,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.212243,0.179504,0.057849,0.235109,0.088397,0.226897,72,8,0.333333,20,0,0,12
4040,0,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.196043,0.122769,0.126776,0.11152,0.241278,0.201613,704,28,0.257102,102,0,0,139
140,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.150689,0.121199,0.133542,0.234623,0.184468,0.175479,553,30,0.314647,95,0,0,144
1616,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.18243,0.256482,0.066527,0.147215,0.256781,0.090565,808,106,0.368812,137,0,0,182
2995,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.310828,0.058504,0.027581,0.053545,0.159131,0.390411,245,12,0.281633,46,0,0,42
3953,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.206885,0.15926,0,0.105893,0.227902,0.300061,338,4,0.133136,43,0,0,41
786,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.156419,0.274367,0,0.196411,0.238133,0.13467,434,3,0.14977,65,0,0,62
4236,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.155444,0.048426,0.247768,0.054954,0.313125,0.180284,627,31,0.30303,107,0,0,119
29,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.228036,0.09319,0.056428,0.156776,0.24342,0.222149,1001,39,0.248751,147,0,0,188
4053,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.186618,0.294737,0.086816,0.227819,0.114525,0.089486,80,1,0.225,16,0,0,16
3004,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.136777,0.276257,0.069094,0.183383,0.192998,0.141491,120,9,0.291667,33,0,0,19
4494,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.184342,0.257648,0.067134,0.142561,0.213218,0.135097,621,127,0.413849,85,0,0,82
1790,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.173582,0.165109,0.05346,0.266527,0.226516,0.114806,202,9,0.252475,44,0,0,42
2933,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.133408,0.249714,0.173535,0.148785,0.1589,0.135659,135,15,0.348148,26,0,0,20
1770,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.152976,0.327136,0.018594,0.20094,0.155916,0.144438,734,29,0.254768,99,0,0,154
3478,0,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.14969,0.351662,0,0.248231,0.176693,0.073724,1365,106,0.29011,169,0,0,271
4837,1,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.152122,0.300989,0,0.294379,0.175341,0.077169,466,17,0.229614,80,0,0,86
4761,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.170645,0.190935,0.078935,0.273537,0.099435,0.186512,102,9,0.313725,24,0,0,19
1067,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.151128,0.239355,0.053493,0.209366,0.217921,0.128736,232,10,0.262931,42,0,0,46
1838,1,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.364346,0.203133,0.042633,0.231905,0.093105,0.064878,347,7,0.233429,64,0,0,74
3046,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.130508,0.418587,0.04143,0.15853,0.1629,0.088046,466,39,0.298283,71,0,0,80
2162,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.173094,0.262942,0,0.222175,0.160162,0.181627,1958,145,0.286006,246,1,1,351
3951,1,P,AGREEMENT,NONIRONIC,98,OBJECTIVE,0.161845,0.307004,0.092225,0.229471,0.122132,0.087324,175,13,0.308571,43,0,0,37
2853,1,N,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.148674,0.431797,0,0.190768,0.114485,0.114276,731,3,0.146375,106,0,0,104
3874,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.169683,0.248442,0.13563,0.227228,0.11499,0.104027,293,43,0.372014,55,0,0,49
4353,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.184743,0.293149,0.030927,0.299621,0.12574,0.06582,3946,172,0.255449,420,3,2,821
628,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.156805,0.35186,0.03455,0.360243,0.05174,0.044802,947,25,0.214361,140,0,0,178
391,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.17936,0.343748,0.079511,0.172412,0.12826,0.096709,344,32,0.334302,68,0,0,67
2767,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.148827,0.285547,0.117543,0.223606,0.12507,0.099407,281,34,0.352313,58,0,0,49
5149,1,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.152717,0.278635,0,0.341965,0.128367,0.098315,42,3,0.238095,10,0,0,7
4425,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.135798,0.098067,0.014521,0.058778,0.516841,0.175995,936,12,0.183761,143,0,0,158
3844,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.129455,0.2624,0.039912,0.180556,0.310512,0.077166,139,7,0.273381,33,0,0,21
981,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.130427,0.469567,0.011956,0.284764,0.071417,0.031869,248,6,0.221774,31,0,0,41
835,1,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.127848,0.344296,0.02496,0.311948,0.11354,0.077408,1090,33,0.218349,123,0,0,157
3706,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.187211,0.10256,0.052821,0.141115,0.30403,0.212264,262,17,0.312977,64,0,0,53
1385,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.176063,0.201628,0.054601,0.376699,0.13214,0.058868,401,167,0.568579,56,2,2,55
3439,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.342648,0.077164,0.033781,0.083342,0.086235,0.37683,16,1,0.3125,5,0,0,4
3222,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.094426,0.395923,0.071007,0.284769,0.083094,0.070782,2816,262,0.309659,270,0,0,596
247,1,N,AGREEMENT,IRONIC,90,OBJECTIVE,0.136112,0.263709,0,0.211625,0.216847,0.171708,218,1,0.119266,26,0,0,25
3864,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.108604,0.290438,0.015258,0.428573,0.117264,0.039862,585,83,0.358974,91,0,0,117
1708,1,N,DISAGREEMENT,IRONIC,84,SUBJECTIVE,0.153266,0.199192,0.041497,0.155315,0.343815,0.106914,162,19,0.302469,35,1,1,27
1201,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.130882,0.226605,0.067715,0.139207,0.35248,0.083111,221,11,0.257919,39,0,0,41
1283,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.199987,0.158819,0.092923,0.129095,0.170916,0.248261,139,18,0.345324,24,0,0,21
310,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.208579,0.145585,0.027807,0.307355,0.109507,0.201168,369,26,0.265583,62,0,0,69
1275,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.207236,0.144958,0.034448,0.250399,0.079576,0.283383,63,8,0.365079,18,0,0,11
3501,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.153584,0.36683,0.06057,0.174658,0.163309,0.081049,179,7,0.296089,45,0,0,40
4406,1,P,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.095993,0.46774,0.022383,0.339912,0.054093,0.019878,5280,147,0.214205,485,0,0,954
3730,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.163404,0.209793,0.060972,0.147588,0.262034,0.156209,3336,135,0.229017,328,0,0,603
4768,1,P,DISAGREEMENT,IRONIC,82,SUBJECTIVE,0.095919,0.250578,0.056122,0.121295,0.38979,0.086296,1020,19,0.2,151,0,0,184
490,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.193141,0.212449,0.059309,0.359393,0.102225,0.073482,60,1,0.25,11,0,0,14
32,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.103645,0.593636,0.020047,0.192741,0.070064,0.019866,92,9,0.358696,21,0,0,16
2139,1,P,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.260353,0.1608,0.041311,0.160989,0.164205,0.212342,675,32,0.245926,114,0,0,127
4029,0,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.127503,0.286421,0.034376,0.17714,0.276214,0.098347,217,7,0.235023,37,0,0,38
5093,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.150823,0.457078,0.027352,0.224856,0.090777,0.049114,152,6,0.25,33,0,0,25
2890,1,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.135749,0.300733,0,0.311566,0.117149,0.134803,5743,35,0.152882,837,0,0,833
13,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.101153,0.573931,0.023728,0.206085,0.077369,0.017734,93,9,0.354839,21,0,0,16
2467,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.117112,0.245998,0.01493,0.519139,0.073712,0.029109,434,23,0.230415,64,0,0,76
3140,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.314378,0.160382,0.041318,0.129303,0.148341,0.206278,1266,166,0.335703,170,0,0,198
3074,1,P+,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.144806,0.262926,0.086027,0.161061,0.21796,0.12722,460,36,0.282609,85,0,0,82
1618,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.216044,0.134429,0.076631,0.094226,0.237414,0.241255,416,19,0.262019,72,0,0,84
2617,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.210286,0.17025,0.014519,0.237028,0.144765,0.223151,325,10,0.221538,52,0,0,61
2962,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.124535,0.357475,0,0.185327,0.228789,0.103875,885,2,0.093785,82,0,0,81
2946,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.118181,0.502006,0.005912,0.299664,0.052735,0.021502,253,5,0.213439,28,0,0,42
3755,1,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.173624,0.12863,0.137779,0.198053,0.175583,0.186331,276,14,0.275362,58,0,0,57
4583,1,P,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.161224,0.225602,0.044943,0.188595,0.182936,0.1967,767,50,0.245111,111,2,1,119
